"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"22-May-2023","EQ","4,459.80","4,625.00","4,451.95","4,447.15","4,605.00","4,605.30","4,554.58","4,901.95","3,361.55","3,61,967","1,64,86,09,230.15","29,486"
"19-May-2023","EQ","4,455.00","4,465.00","4,410.25","4,442.00","4,440.00","4,447.15","4,438.09","4,901.95","3,361.55","1,77,405","78,73,38,965.70","16,161"
"18-May-2023","EQ","4,510.00","4,529.90","4,433.00","4,482.15","4,443.05","4,442.00","4,478.95","4,901.95","3,361.55","1,67,057","74,82,39,872.85","15,125"
"17-May-2023","EQ","4,580.05","4,599.60","4,458.00","4,555.10","4,476.00","4,482.15","4,499.71","4,901.95","3,361.55","2,66,803","1,20,05,35,833.30","33,409"
"16-May-2023","EQ","4,625.00","4,642.25","4,541.00","4,625.85","4,555.70","4,555.10","4,592.96","4,901.95","3,361.55","3,10,725","1,42,71,48,801.15","29,868"
"15-May-2023","EQ","4,609.95","4,689.00","4,591.10","4,605.25","4,622.00","4,625.85","4,652.61","4,901.95","3,361.55","4,01,847","1,86,96,38,615.35","37,584"
"12-May-2023","EQ","4,595.00","4,640.00","4,535.00","4,595.30","4,607.00","4,605.25","4,606.75","4,901.95","3,361.55","4,27,837","1,97,09,38,133.40","36,118"
"11-May-2023","EQ","4,610.95","4,645.00","4,584.65","4,601.30","4,588.10","4,595.30","4,614.10","4,901.95","3,361.55","4,09,446","1,88,92,26,712.00","20,221"
"10-May-2023","EQ","4,593.05","4,634.00","4,577.00","4,593.05","4,613.00","4,601.30","4,607.26","4,901.95","3,361.55","2,93,523","1,35,23,38,091.05","24,963"
"09-May-2023","EQ","4,645.90","4,647.90","4,582.30","4,625.10","4,592.80","4,593.05","4,610.46","4,901.95","3,361.55","2,07,566","95,69,73,777.35","22,901"
"08-May-2023","EQ","4,611.00","4,660.00","4,585.00","4,602.50","4,634.75","4,625.10","4,631.69","4,901.95","3,361.55","2,74,255","1,27,02,64,439.00","25,623"
"05-May-2023","EQ","4,550.00","4,630.00","4,521.50","4,553.20","4,604.85","4,602.50","4,582.12","4,901.95","3,361.55","3,32,169","1,52,20,38,537.00","35,316"
"04-May-2023","EQ","4,510.00","4,569.90","4,500.00","4,515.45","4,553.00","4,553.20","4,538.27","4,901.95","3,361.55","3,91,146","1,77,51,24,595.65","27,733"
"03-May-2023","EQ","4,509.75","4,524.45","4,482.00","4,490.80","4,506.25","4,515.45","4,501.57","4,901.95","3,361.55","2,87,955","1,29,62,48,645.90","21,254"
"02-May-2023","EQ","4,529.75","4,573.30","4,476.90","4,513.70","4,482.30","4,490.80","4,511.58","4,901.95","3,361.55","3,84,900","1,73,65,07,722.90","41,344"
"28-Apr-2023","EQ","4,442.95","4,529.00","4,430.95","4,417.50","4,520.00","4,513.70","4,494.90","4,901.95","3,361.55","7,13,399","3,20,66,59,734.10","50,028"
"27-Apr-2023","EQ","4,419.85","4,438.50","4,365.05","4,410.40","4,425.00","4,417.50","4,398.32","4,901.95","3,361.55","4,00,508","1,76,15,62,970.55","36,521"
"26-Apr-2023","EQ","4,419.95","4,488.70","4,401.00","4,416.50","4,407.00","4,410.40","4,440.27","4,901.95","3,361.55","4,38,486","1,94,69,94,314.75","31,765"
"25-Apr-2023","EQ","4,409.95","4,446.25","4,383.10","4,399.05","4,414.00","4,416.50","4,417.10","4,901.95","3,361.55","2,52,655","1,11,60,01,910.60","19,694"
"24-Apr-2023","EQ","4,362.30","4,462.20","4,362.30","4,361.30","4,400.00","4,399.05","4,418.59","4,901.95","3,361.55","5,71,150","2,52,36,77,754.60","43,038"
"21-Apr-2023","EQ","4,340.00","4,428.00","4,318.45","4,348.40","4,360.00","4,361.30","4,383.39","4,903.65","3,361.55","4,85,292","2,12,72,22,798.05","41,077"
"20-Apr-2023","EQ","4,320.30","4,358.85","4,233.15","4,320.30","4,340.00","4,348.40","4,312.83","4,903.65","3,361.55","4,84,517","2,08,96,41,721.10","34,168"
"19-Apr-2023","EQ","4,355.00","4,355.00","4,221.55","4,338.65","4,309.75","4,320.30","4,289.09","4,903.65","3,361.55","5,17,278","2,21,86,49,350.00","44,082"
"18-Apr-2023","EQ","4,380.00","4,384.10","4,293.90","4,386.70","4,335.00","4,338.65","4,329.88","4,903.65","3,361.55","4,09,038","1,77,10,83,821.35","38,176"
"17-Apr-2023","EQ","4,410.00","4,448.40","4,340.00","4,398.30","4,384.50","4,386.70","4,383.36","4,903.65","3,361.55","3,34,963","1,46,82,61,948.40","35,469"
"13-Apr-2023","EQ","4,329.00","4,481.10","4,320.30","4,320.20","4,404.95","4,398.30","4,433.03","4,903.65","3,361.55","12,57,056","5,57,25,68,010.50","96,516"
"12-Apr-2023","EQ","4,287.70","4,328.95","4,266.50","4,271.30","4,324.50","4,320.20","4,309.33","4,903.65","3,361.55","3,04,498","1,31,21,81,202.40","32,172"
"11-Apr-2023","EQ","4,263.00","4,286.80","4,221.15","4,237.00","4,260.00","4,271.30","4,256.11","4,903.65","3,361.55","2,84,178","1,20,94,92,458.80","30,849"
"10-Apr-2023","EQ","4,215.00","4,243.65","4,187.30","4,201.95","4,231.50","4,237.00","4,212.35","4,903.65","3,361.55","3,23,560","1,36,29,49,138.85","28,140"
"06-Apr-2023","EQ","4,217.00","4,225.00","4,183.15","4,200.95","4,203.00","4,201.95","4,203.17","4,903.65","3,361.55","2,86,725","1,20,51,54,769.05","31,137"
"05-Apr-2023","EQ","4,250.00","4,250.00","4,168.00","4,234.35","4,206.00","4,200.95","4,196.69","4,903.65","3,361.55","6,22,533","2,61,25,77,937.25","46,571"
"03-Apr-2023","EQ","4,343.50","4,343.95","4,220.15","4,310.90","4,233.00","4,234.35","4,257.57","4,903.65","3,361.55","4,93,574","2,10,14,25,074.50","42,154"
"31-Mar-2023","EQ","4,384.85","4,400.95","4,299.95","4,363.00","4,306.20","4,310.90","4,333.41","4,903.65","3,361.55","4,65,663","2,01,79,08,233.15","43,012"
"29-Mar-2023","EQ","4,333.60","4,380.00","4,311.10","4,333.60","4,378.00","4,363.00","4,352.48","4,903.65","3,361.55","2,50,790","1,09,15,57,473.95","28,478"
"28-Mar-2023","EQ","4,334.80","4,343.50","4,245.05","4,318.10","4,324.80","4,333.60","4,298.52","4,903.65","3,361.55","3,43,628","1,47,70,91,754.05","28,532"
"27-Mar-2023","EQ","4,304.70","4,407.90","4,277.00","4,283.35","4,304.95","4,318.10","4,349.76","4,903.65","3,361.55","4,95,895","2,15,70,26,637.45","39,698"
"24-Mar-2023","EQ","4,277.50","4,354.65","4,261.00","4,273.05","4,289.00","4,283.35","4,310.84","4,914.90","3,361.55","3,54,933","1,53,00,58,030.55","33,367"
"23-Mar-2023","EQ","4,276.00","4,299.35","4,243.55","4,285.10","4,270.00","4,273.05","4,272.32","4,914.90","3,361.55","2,33,054","99,56,81,460.45","23,871"
"22-Mar-2023","EQ","4,275.05","4,295.00","4,211.10","4,274.00","4,276.00","4,285.10","4,255.00","4,914.90","3,361.55","3,02,705","1,28,80,08,406.40","31,004"
"21-Mar-2023","EQ","4,320.00","4,353.90","4,266.00","4,313.00","4,270.00","4,274.00","4,302.07","4,914.90","3,361.55","2,39,304","1,02,95,02,893.20","26,379"
"20-Mar-2023","EQ","4,322.00","4,353.90","4,195.00","4,346.50","4,291.25","4,313.00","4,265.95","4,914.90","3,361.55","5,63,835","2,40,52,94,522.30","59,607"
"17-Mar-2023","EQ","4,340.00","4,376.20","4,296.70","4,319.05","4,345.00","4,346.50","4,339.37","5,016.55","3,361.55","3,68,653","1,59,97,20,753.75","42,608"
"16-Mar-2023","EQ","4,330.95","4,370.00","4,266.00","4,328.80","4,317.05","4,319.05","4,320.22","5,016.55","3,361.55","3,00,181","1,29,68,47,884.50","34,078"
"15-Mar-2023","EQ","4,334.75","4,367.95","4,309.30","4,299.60","4,331.00","4,328.80","4,339.88","5,016.55","3,361.55","2,79,479","1,21,29,05,322.65","31,230"
"14-Mar-2023","EQ","4,345.00","4,354.75","4,275.00","4,345.00","4,305.00","4,299.60","4,306.60","5,016.55","3,361.55","2,79,237","1,20,25,60,997.00","27,975"
"13-Mar-2023","EQ","4,327.00","4,435.95","4,322.00","4,317.25","4,349.00","4,345.00","4,369.93","5,016.55","3,361.55","4,96,455","2,16,94,71,512.00","47,687"
"10-Mar-2023","EQ","4,399.70","4,399.70","4,291.65","4,418.15","4,315.00","4,317.25","4,321.22","5,016.55","3,361.55","3,28,154","1,41,80,27,239.30","32,670"
"09-Mar-2023","EQ","4,399.00","4,538.25","4,385.15","4,376.05","4,412.10","4,418.15","4,458.54","5,016.55","3,361.55","6,84,685","3,05,26,93,754.50","51,134"
"08-Mar-2023","EQ","4,414.90","4,441.20","4,360.00","4,421.10","4,384.00","4,376.05","4,387.15","5,016.55","3,361.55","2,46,734","1,08,24,59,217.90","29,439"
"06-Mar-2023","EQ","4,416.00","4,488.90","4,412.05","4,408.30","4,427.00","4,421.10","4,443.59","5,016.55","3,361.55","2,42,661","1,07,82,86,971.90","32,574"
"03-Mar-2023","EQ","4,416.75","4,445.00","4,393.90","4,402.20","4,415.00","4,408.30","4,418.76","5,016.55","3,361.55","1,68,868","74,61,87,415.70","23,566"
"02-Mar-2023","EQ","4,429.00","4,450.20","4,381.35","4,413.80","4,388.65","4,402.20","4,419.37","5,016.55","3,361.55","3,13,250","1,38,43,68,634.50","38,246"
"01-Mar-2023","EQ","4,401.65","4,446.00","4,337.25","4,401.65","4,405.00","4,413.80","4,407.24","5,016.55","3,361.55","2,87,008","1,26,49,13,309.05","39,484"
"28-Feb-2023","EQ","4,449.00","4,473.40","4,361.30","4,439.75","4,383.15","4,401.65","4,410.16","5,016.55","3,361.55","3,12,308","1,37,73,29,116.20","28,708"
"27-Feb-2023","EQ","4,485.00","4,494.75","4,415.05","4,470.65","4,441.85","4,439.75","4,450.53","5,016.55","3,361.55","2,15,703","95,99,92,655.55","20,546"
"24-Feb-2023","EQ","4,455.05","4,486.00","4,396.90","4,448.05","4,486.00","4,470.65","4,448.62","5,016.55","3,361.55","3,58,946","1,59,68,12,870.05","33,745"
"23-Feb-2023","EQ","4,471.35","4,518.30","4,401.00","4,449.10","4,450.00","4,448.05","4,460.62","5,016.55","3,361.55","4,43,522","1,97,83,84,555.75","43,410"
"22-Feb-2023","EQ","4,505.00","4,535.95","4,440.00","4,502.05","4,440.00","4,449.10","4,476.52","5,016.55","3,361.55","3,33,978","1,49,50,57,919.50","38,543"
"21-Feb-2023","EQ","4,611.00","4,640.00","4,491.00","4,610.60","4,503.80","4,502.05","4,542.60","5,016.55","3,361.55","4,90,637","2,22,87,65,317.85","40,291"
"20-Feb-2023","EQ","4,593.00","4,649.95","4,575.35","4,614.70","4,604.00","4,610.60","4,614.39","5,016.55","3,361.55","2,32,327","1,07,20,46,311.25","31,858"
"17-Feb-2023","EQ","4,640.15","4,668.95","4,576.00","4,643.15","4,615.20","4,614.70","4,611.66","5,016.55","3,361.55","4,08,098","1,88,20,07,419.50","44,342"
"16-Feb-2023","EQ","4,509.95","4,668.00","4,500.15","4,487.90","4,640.15","4,643.15","4,621.13","5,016.55","3,361.55","14,19,679","6,56,05,15,901.85","98,834"
"15-Feb-2023","EQ","4,170.00","4,514.00","4,170.00","4,268.85","4,482.00","4,487.90","4,392.38","5,016.55","3,361.55","27,24,361","11,96,64,16,929.10","1,81,038"
"14-Feb-2023","EQ","4,380.45","4,380.45","4,251.05","4,358.65","4,252.00","4,268.85","4,300.61","5,016.55","3,361.55","3,39,582","1,46,04,09,230.20","36,527"
"13-Feb-2023","EQ","4,430.40","4,439.60","4,328.00","4,416.25","4,335.90","4,358.65","4,391.25","5,016.55","3,361.55","2,72,935","1,19,85,26,460.50","25,434"
"10-Feb-2023","EQ","4,385.40","4,425.30","4,350.25","4,389.30","4,408.00","4,416.25","4,397.00","5,016.55","3,361.55","3,59,807","1,58,20,71,801.60","29,658"
"09-Feb-2023","EQ","4,347.35","4,404.45","4,325.00","4,391.25","4,379.15","4,389.30","4,378.53","5,016.55","3,361.55","2,84,239","1,24,45,48,528.40","25,538"
"08-Feb-2023","EQ","4,320.00","4,404.30","4,302.55","4,315.60","4,393.75","4,391.25","4,373.35","5,016.55","3,361.55","2,50,175","1,09,41,02,295.70","28,964"
"07-Feb-2023","EQ","4,305.00","4,360.00","4,271.35","4,320.70","4,301.40","4,315.60","4,321.48","5,016.55","3,361.55","3,19,090","1,37,89,42,256.05","28,929"
"06-Feb-2023","EQ","4,211.00","4,335.65","4,189.65","4,251.60","4,325.00","4,320.70","4,267.44","5,016.55","3,361.55","2,57,669","1,09,95,87,259.25","34,492"
"03-Feb-2023","EQ","4,245.00","4,259.80","4,158.00","4,231.50","4,239.00","4,251.60","4,197.42","5,016.55","3,361.55","4,13,966","1,73,75,88,315.05","28,767"
"02-Feb-2023","EQ","4,262.00","4,262.00","4,170.00","4,262.65","4,240.00","4,231.50","4,221.52","5,016.55","3,361.55","4,79,256","2,02,31,87,423.25","39,475"
"01-Feb-2023","EQ","4,275.00","4,352.00","4,211.50","4,255.90","4,270.00","4,262.65","4,290.95","5,016.55","3,361.55","3,21,331","1,37,88,15,985.00","33,812"
"31-Jan-2023","EQ","4,239.50","4,303.75","4,127.05","4,237.70","4,270.00","4,255.90","4,230.04","5,016.55","3,361.55","6,71,038","2,83,85,16,253.00","79,008"
"30-Jan-2023","EQ","4,236.50","4,260.00","4,123.00","4,244.15","4,231.05","4,237.70","4,202.40","5,016.55","3,361.55","6,23,069","2,61,83,85,606.15","48,894"
"27-Jan-2023","EQ","4,228.00","4,285.35","4,192.10","4,224.35","4,265.00","4,244.15","4,233.11","5,016.55","3,361.55","4,21,866","1,78,58,05,055.50","45,654"
"25-Jan-2023","EQ","4,314.95","4,318.00","4,194.00","4,305.00","4,232.00","4,224.35","4,232.68","5,016.55","3,361.55","4,23,714","1,79,34,47,841.80","32,234"
"24-Jan-2023","EQ","4,349.95","4,349.95","4,290.80","4,335.45","4,305.00","4,305.00","4,320.45","5,016.55","3,361.55","1,78,860","77,27,56,418.45","21,576"
"23-Jan-2023","EQ","4,294.40","4,353.50","4,286.90","4,285.25","4,347.00","4,335.45","4,329.90","5,016.55","3,361.55","1,61,350","69,86,30,029.30","21,324"
"20-Jan-2023","EQ","4,302.00","4,322.45","4,264.20","4,318.15","4,275.00","4,285.25","4,287.23","5,016.55","3,361.55","2,42,706","1,04,05,36,998.95","25,431"
"19-Jan-2023","EQ","4,339.80","4,339.80","4,285.65","4,339.80","4,307.25","4,318.15","4,308.33","5,016.55","3,361.55","1,62,244","69,90,01,279.50","20,208"
"18-Jan-2023","EQ","4,337.00","4,352.00","4,305.00","4,322.85","4,337.00","4,339.80","4,326.24","5,016.55","3,361.55","3,31,806","1,43,54,71,308.90","24,742"
"17-Jan-2023","EQ","4,316.20","4,336.45","4,275.00","4,294.65","4,313.85","4,322.85","4,303.04","5,016.55","3,361.55","2,94,500","1,26,72,45,756.70","40,061"
"16-Jan-2023","EQ","4,364.25","4,364.25","4,285.00","4,335.55","4,290.00","4,294.65","4,309.56","5,016.55","3,361.55","2,10,854","90,86,87,987.90","27,316"
"13-Jan-2023","EQ","4,365.00","4,370.00","4,268.05","4,359.75","4,338.95","4,335.55","4,317.19","5,141.50","3,361.55","3,66,497","1,58,22,36,142.70","42,199"
"12-Jan-2023","EQ","4,370.95","4,382.40","4,325.25","4,360.60","4,364.90","4,359.75","4,349.40","5,141.50","3,361.55","2,07,917","90,43,14,869.05","28,070"
"11-Jan-2023","EQ","4,474.00","4,482.45","4,336.05","4,466.65","4,353.95","4,360.60","4,391.48","5,141.50","3,361.55","4,62,687","2,03,18,80,577.30","39,308"
"10-Jan-2023","EQ","4,410.00","4,489.00","4,406.00","4,407.70","4,472.00","4,466.65","4,456.84","5,141.50","3,361.55","5,57,940","2,48,66,50,506.95","42,048"
"09-Jan-2023","EQ","4,424.35","4,452.15","4,381.05","4,387.45","4,410.00","4,407.70","4,419.78","5,141.50","3,361.55","4,07,803","1,80,24,01,580.85","41,076"
"06-Jan-2023","EQ","4,442.05","4,474.30","4,369.00","4,429.05","4,376.00","4,387.45","4,432.85","5,141.50","3,361.55","2,99,640","1,32,82,59,023.85","27,059"
"05-Jan-2023","EQ","4,455.50","4,455.50","4,356.00","4,433.30","4,422.00","4,429.05","4,393.37","5,141.50","3,361.55","4,68,816","2,05,96,80,976.05","49,658"
"04-Jan-2023","EQ","4,495.00","4,514.10","4,425.00","4,490.90","4,428.95","4,433.30","4,452.86","5,141.50","3,361.55","4,14,977","1,84,78,35,140.50","33,836"
"03-Jan-2023","EQ","4,467.00","4,508.95","4,425.10","4,454.35","4,495.00","4,490.90","4,469.53","5,141.50","3,361.55","4,30,096","1,92,23,26,817.65","33,337"
"02-Jan-2023","EQ","4,488.00","4,516.70","4,446.00","4,477.60","4,457.00","4,454.35","4,473.47","5,141.50","3,361.55","2,46,577","1,10,30,54,425.50","23,447"
"30-Dec-2022","EQ","4,550.00","4,582.45","4,468.10","4,524.45","4,476.00","4,477.60","4,507.61","5,141.50","3,361.55","3,48,965","1,57,29,98,105.65","33,174"
"29-Dec-2022","EQ","4,588.65","4,610.00","4,478.50","4,588.65","4,533.00","4,524.45","4,529.30","5,141.50","3,361.55","5,30,411","2,40,23,89,502.30","40,716"
"28-Dec-2022","EQ","4,652.00","4,679.60","4,582.00","4,643.80","4,585.60","4,588.65","4,612.97","5,141.50","3,361.55","3,13,366","1,44,55,47,480.30","39,912"
"27-Dec-2022","EQ","4,685.00","4,712.70","4,625.65","4,684.05","4,647.90","4,643.80","4,659.52","5,141.50","3,361.55","2,26,485","1,05,53,11,893.30","22,309"
"26-Dec-2022","EQ","4,723.70","4,740.00","4,652.50","4,700.15","4,680.00","4,684.05","4,696.22","5,141.50","3,361.55","2,47,357","1,16,16,42,684.60","21,801"
"23-Dec-2022","EQ","4,765.70","4,805.00","4,686.35","4,781.70","4,725.00","4,700.15","4,752.87","5,141.50","3,361.55","4,73,498","2,25,04,73,766.95","39,852"
"22-Dec-2022","EQ","4,795.00","4,848.80","4,725.00","4,766.20","4,779.00","4,781.70","4,791.89","5,141.50","3,361.55","9,02,304","4,32,37,39,472.95","75,677"
"21-Dec-2022","EQ","4,610.80","4,788.45","4,602.20","4,596.65","4,750.00","4,766.20","4,719.11","5,141.50","3,361.55","8,77,375","4,14,04,32,214.70","87,500"
"20-Dec-2022","EQ","4,610.35","4,616.45","4,540.25","4,610.45","4,600.00","4,596.65","4,579.79","5,141.50","3,361.55","2,82,355","1,29,31,27,244.85","47,526"
"19-Dec-2022","EQ","4,600.00","4,620.00","4,521.05","4,565.15","4,620.00","4,610.45","4,569.79","5,141.50","3,361.55","3,08,464","1,40,96,16,671.65","31,748"
"16-Dec-2022","EQ","4,638.00","4,638.00","4,551.70","4,642.90","4,560.00","4,565.15","4,587.77","5,329.00","3,361.55","3,42,890","1,57,30,99,452.15","30,453"
"15-Dec-2022","EQ","4,679.95","4,686.60","4,627.65","4,666.15","4,635.00","4,642.90","4,652.41","5,329.00","3,361.55","3,16,614","1,47,30,17,929.40","41,456"
"14-Dec-2022","EQ","4,712.00","4,712.00","4,656.60","4,678.85","4,660.00","4,666.15","4,674.24","5,329.00","3,361.55","3,56,293","1,66,53,99,087.60","37,883"
"13-Dec-2022","EQ","4,746.00","4,761.35","4,661.30","4,742.30","4,682.00","4,678.85","4,693.77","5,329.00","3,361.55","3,63,818","1,70,76,76,392.55","47,295"
"12-Dec-2022","EQ","4,677.00","4,756.00","4,630.00","4,685.10","4,746.00","4,742.30","4,696.68","5,329.00","3,361.55","4,45,259","2,09,12,39,439.95","38,165"
"09-Dec-2022","EQ","4,728.00","4,735.95","4,675.25","4,704.50","4,676.65","4,685.10","4,702.78","5,468.00","3,361.55","2,71,785","1,27,81,45,307.50","30,380"
"08-Dec-2022","EQ","4,738.00","4,777.85","4,681.40","4,727.40","4,712.15","4,704.50","4,717.00","5,468.00","3,361.55","3,36,491","1,58,72,27,583.75","32,386"
"07-Dec-2022","EQ","4,804.70","4,815.00","4,710.90","4,788.05","4,719.60","4,727.40","4,753.90","5,468.00","3,361.55","3,54,913","1,68,72,21,996.50","26,925"
"06-Dec-2022","EQ","4,770.35","4,800.00","4,715.00","4,778.35","4,795.00","4,788.05","4,753.35","5,468.00","3,361.55","3,54,855","1,68,67,51,336.15","39,899"
"05-Dec-2022","EQ","4,885.00","4,901.95","4,766.95","4,871.45","4,775.00","4,778.35","4,816.40","5,468.00","3,361.55","6,84,834","3,29,84,37,241.40","58,080"
"02-Dec-2022","EQ","4,771.00","4,882.95","4,743.05","4,775.70","4,864.90","4,871.45","4,833.04","5,858.00","3,361.55","9,96,306","4,81,51,88,878.40","62,846"
"01-Dec-2022","EQ","4,765.00","4,794.00","4,701.05","4,726.40","4,770.00","4,775.70","4,763.39","5,858.00","3,361.55","6,11,403","2,91,23,48,292.60","53,905"
"30-Nov-2022","EQ","4,719.20","4,760.10","4,642.60","4,719.20","4,729.95","4,726.40","4,695.45","5,858.00","3,361.55","11,13,421","5,22,80,11,510.55","75,271"
"29-Nov-2022","EQ","4,725.00","4,842.00","4,707.65","4,721.85","4,712.60","4,719.20","4,771.66","5,858.00","3,361.55","9,10,558","4,34,48,68,888.90","64,160"
"28-Nov-2022","EQ","4,761.00","4,768.85","4,683.25","4,789.45","4,720.00","4,721.85","4,718.22","5,858.00","3,361.55","5,98,162","2,82,22,61,120.65","48,672"
"25-Nov-2022","EQ","4,815.00","4,885.00","4,751.05","4,815.05","4,788.70","4,789.45","4,821.18","5,935.40","3,361.55","10,69,669","5,15,70,61,775.35","69,595"
"24-Nov-2022","EQ","4,630.00","4,833.00","4,614.00","4,605.20","4,815.00","4,815.05","4,759.71","5,935.40","3,361.55","18,22,610","8,67,50,91,458.15","1,13,368"
"23-Nov-2022","EQ","4,482.30","4,616.15","4,448.00","4,469.80","4,610.00","4,605.20","4,564.53","5,935.40","3,361.55","7,99,422","3,64,89,82,208.35","66,636"
"22-Nov-2022","EQ","4,420.95","4,480.00","4,380.00","4,418.85","4,479.00","4,469.80","4,436.44","5,935.40","3,361.55","3,10,657","1,37,82,11,459.95","30,305"
"21-Nov-2022","EQ","4,403.95","4,440.00","4,341.00","4,399.15","4,404.05","4,418.85","4,397.57","5,935.40","3,361.55","3,36,664","1,48,05,04,985.00","30,724"
"18-Nov-2022","EQ","4,430.00","4,449.00","4,320.00","4,400.30","4,387.95","4,399.15","4,374.59","5,935.40","3,361.55","3,85,705","1,68,73,02,951.35","37,936"
"17-Nov-2022","EQ","4,490.00","4,515.95","4,370.70","4,479.25","4,400.05","4,400.30","4,417.12","5,935.40","3,361.55","4,30,622","1,90,21,08,043.70","33,966"